Date_tweeted,username,display_name,tweet_link,Tweets,Number_of_Likes,Number_retweets,Qouted_times,Source_of_Tweet,number_of_followers,location
2023-02-22 14:23:48,WHISPEREQUALITY,WHISPER TO HUMANITY,https://twitter.com/WHISPEREQUALITY/status/1628400167488749578,"Your Vote Matters!
#Elections2023  #NigeriaDecides2023  #Feminism  #Vote https://t.co/OXh5rmcOuB",1,0,0,Twitter for Android,270,"Imo, Nigeria"
2023-02-22 14:23:36,HertzHumairah,Aeesher IB,https://twitter.com/HertzHumairah/status/1628400116041220098,"Support Our Security Agencies 
#NigeriaDecides2023",0,0,0,Twitter for Android,1509,Kaduna
2023-02-22 14:23:20,HertzHumairah,Aeesher IB,https://twitter.com/HertzHumairah/status/1628400049867685890,"Support Our Security Agencies 
#NigeriaDecides2023",0,0,0,Twitter for Android,1509,Kaduna
2023-02-22 14:23:19,GloryNwaekpe,Ego,https://twitter.com/GloryNwaekpe/status/1628400042636718080,"Let your thumb atone for the tears that got us this far

and the lives that were laid down for this call.

At the poll, there is no fence..

Arise Tv #PeterObi4President #PeterObi2023 #LabourParty #NigeriaDecides2023 https://t.co/MeAwlUGnsI",0,1,0,Twitter for Android,304,
2023-02-22 14:23:09,HertzHumairah,Aeesher IB,https://twitter.com/HertzHumairah/status/1628400001897357313,"Support Our Security Agencies 
#NigeriaDecides2023",0,0,0,Twitter for Android,1509,Kaduna
2023-02-22 14:23:00,HertzHumairah,Aeesher IB,https://twitter.com/HertzHumairah/status/1628399963741818880,"Support Our Security Agencies 
#NigeriaDecides2023",0,0,0,Twitter for Android,1509,Kaduna
2023-02-22 14:22:51,HertzHumairah,Aeesher IB,https://twitter.com/HertzHumairah/status/1628399925355507718,"Support Our Security Agencies 
#NigeriaDecides2023",0,0,0,Twitter for Android,1509,Kaduna
2023-02-22 14:22:41,HertzHumairah,Aeesher IB,https://twitter.com/HertzHumairah/status/1628399887132856320,"Support Our Security Agencies 
#NigeriaDecides2023",0,0,0,Twitter for Android,1509,Kaduna
2023-02-22 14:22:32,HertzHumairah,Aeesher IB,https://twitter.com/HertzHumairah/status/1628399845936332801,"Support Our Security Agencies 
#NigeriaDecides2023",1,1,0,Twitter for Android,1509,Kaduna
2023-02-22 14:22:26,ntrlvrrr,Anna AI,https://twitter.com/ntrlvrrr/status/1628399821672390656,"#NigeriaDecides2023
Support Our Security Agencies",0,0,0,Twitter for iPhone,5,
2023-02-22 14:22:22,my234Radio,234𝐑𝐚𝐝𝐢𝐨 🌍,https://twitter.com/my234Radio/status/1628399804039548928,"Now Playing on 234Radio, Fiokee (@FIOKEE) x Bella Shmurda (@BellaShmurda) - Personal.

Listen live on https://t.co/CtrpndTCI7

Download 234Radio mobile app on iOS and Android.

Elections have consequences. 
#VoteWisely #Nigeria #NigeriaDecides #NigeriaDecides2023",0,0,0,Radio.co now playing,10947,"UK, USA, South Africa, Nigeria"
2023-02-22 14:22:03,DATOCHU,@DiOchu,https://twitter.com/DATOCHU/status/1628399723928231936,"Our security is ready, joint statement. Ahead of weekends elections. #NigeriaDecides2023

 Support Our Troops",1,1,0,Twitter Web App,110,Kaduna Nigeria
2023-02-22 14:21:51,Lion_Aluko,Bola Tinubu Advocate,https://twitter.com/Lion_Aluko/status/1628399675438153728,"@jarmari01 The man with trackrecords,A builder and a Nationalist to the core.

#NigeriaDecides2023 
#TinubuIsComing",0,0,0,Twitter for Android,831,"Abuja, Nigeria"
2023-02-22 14:21:23,EU_SDGN,EU-SDGN,https://twitter.com/EU_SDGN/status/1628399556722319361,"I call on all political parties and Nigerians to support peaceful elections~ General Abdulsalami Abubakar 

#EU4DemocracyNG
#EU4Democracy
#EUinNigeria 
#NigeriaDecides2023
#2023Election 
#NationalPeaceAccord",0,0,0,Twitter for iPhone,5328,Nigeria
2023-02-22 14:20:29,MendySport,Hameed Sanni𓃵🔅,https://twitter.com/MendySport/status/1628399331576250369,"Old note will still be legal tender if a new president is elect, just for some time boya till Dec 😂 I'm sure of that. 
.
Just remove the CBN gov... What's his name?  🙄

#NigeriaDecides2023",0,0,0,Twitter for Android,989,"Lagos, Nigeria"
2023-02-22 14:20:14,DATOCHU,@DiOchu,https://twitter.com/DATOCHU/status/1628399266967302144,"Every one is ready, making the list is all members of the security architecture. #NigeriaDecides2023
Support Our Troops",1,1,0,Twitter Web App,110,Kaduna Nigeria
2023-02-22 14:20:10,fintechpad,fintechpad,https://twitter.com/fintechpad/status/1628399251473539074,"It is clear that the digital payments business in Nigeria has advanced more quickly than in some parts of Europe, but it is unclear if this development will continue or slow down under the next president.

#fintech #fintechnews #NigeriaDecides2023 
https://t.co/Q13gu0V9hw",1,0,0,Twitter Web App,63,"Lagos, Nigeria"
2023-02-22 14:20:09,EngrOgar,MacDanorld,https://twitter.com/EngrOgar/status/1628399249292464130,@JaypeeGeneral @inecnigeria @ObiDientTvHQ @ElectObiDatti @urchilla01 @JosephOnuorah @chude__ @IkukuomaC @Nkemchor_ @FS_Yusuf_ @MKabrik @valentineozigbo @inecnigeria need to explain this to Nigerians. @EU_Commission @channelstv @ARISEtv @SavvyRinu @rudeboypsquare @AishaYesufu @officialEFCC #NigeriaDecides2023 #Nigeriadecide2023,0,0,0,Twitter for Android,938,"Leicester, England"
2023-02-22 14:20:00,MendySport,Hameed Sanni𓃵🔅,https://twitter.com/MendySport/status/1628399207894728707,"""Peter tio lobi"" 
😂😂😂
A friend send me this,  and it's funny 
.
BTW werey ko ni vote o, he doesn't believe in the electoral system in Nigeria. 
So sad 💔

#NigeriaDecides2023",0,0,0,Twitter for Android,989,"Lagos, Nigeria"
2023-02-22 14:19:52,EU_SDGN,EU-SDGN,https://twitter.com/EU_SDGN/status/1628399177909653504,"We are here to sign the 2nd peace accord to commit the candidates , their chairmen and their political parties to accept the result of the election~ General Abdulsalami Abubakar 

#EU4DemocracyNG
#EU4Democracy
#EUinNigeria 
#NigeriaDecides2023
#2023Election 
#NationalPeaceAccord",1,1,0,Twitter for iPhone,5328,Nigeria
2023-02-22 14:19:39,NigeriasToday,Nigeria Today,https://twitter.com/NigeriasToday/status/1628399120317652994,"VIDEO: The United States of America has sent a strong message to Nigeria ahead of Saturday's elections.
#NigeriaDecides2023 https://t.co/bXrG7v7DF8",4,4,0,Twitter Web App,1776,Abuja
2023-02-22 14:18:58,bchek1,bartholomew chekube,https://twitter.com/bchek1/status/1628398950205075456,"Over confidence dey worry me based on saybi go vote Peter Obi 💪

#51stBudgetSpeech 
#NigeriaDecides2023 
#PeterObi4President https://t.co/Upejutdu03",0,0,0,Twitter for Android,36,Nigeria
2023-02-22 14:18:45,immansion,Emmanuel Udom,https://twitter.com/immansion/status/1628398894362107904,Don't get fooled....That congregation of the unblessed...men with the same intents! Vote wisely @PeterObi #NigeriaDecides2023 #OBIDIENTS #100MillionManMarchForObiDatti https://t.co/JV7KRmr17o,0,0,0,Twitter for Android,58,
2023-02-22 14:18:38,Frankieuz69,Frank,https://twitter.com/Frankieuz69/status/1628398864473415682,"Igbo Proverb; The little bird ""Nza"" challenged his personal god to a wrestling match after a heavy meal.

Me: Rivers State Obidients, over to you. Wike is challenging you after a heavy meal.

#NigeriaDecides2023 Rivers State Nnewi North #VotePeterObiForPresident2023 Authority FM https://t.co/us1TlcblN6",10,3,0,Twitter Web App,557,"Lagos, Nigeria"
2023-02-22 14:18:23,DATOCHU,@DiOchu,https://twitter.com/DATOCHU/status/1628398801391177729,Total readiness declared by very quarter of our security as #NigeriaDecides2023. We will surely Support Our Troops in all ramifications.,2,2,0,Twitter Web App,110,Kaduna Nigeria
2023-02-22 14:17:28,jarmari01,Babangida Buharist🇳🇬™️,https://twitter.com/jarmari01/status/1628398573845942275,"Testimonies from the beneficiaries of the City Boy DevOps training program.

#RenewedHope23 #NigeriaDecides2023 #TinubuShettima2023 https://t.co/TTZBwnZdd6",3,1,0,Twitter for Android,13566,Somewhere around the world
2023-02-22 14:17:15,trueNija,Optimistic Muhammed,https://twitter.com/trueNija/status/1628398519580037122,"We are not supporting the JAGABAN @officialABAT just like that. We want to see him replicate his achievements in Lagos for Nigerians.

He set up a 24 hour ambulance service stationed in different locations.

#TheFutureIsBAT 
#TinubuIsComing 
#RenewedHope2023 
#NigeriaDecides2023 https://t.co/pHTmPHaGlB",6,3,0,Twitter for Android,46926,"Gombe, Nigeria"
2023-02-22 14:17:15,Gerryubz,Gerry,https://twitter.com/Gerryubz/status/1628398519126990851,"@MBuhari @OfficialAPCNg @officialABAT @jidesanwoolu It is good you are paying him back. 
So he won't say you sabotaged his success. 
We appreciate :
BIVAS 
Electoral reform Law
Naira Redesign 
Deployment of security 
You have been able to balance the ground for all.
Remain firm. 
#PeterObiForPresident2023 #NigeriaDecides2023",1,0,0,Twitter for Android,2309,
2023-02-22 14:16:16,DATOCHU,@DiOchu,https://twitter.com/DATOCHU/status/1628398270660632582,"#NigeriaDecides2023
Support Our Troops to do their job as they declear top level readiness for the Mundial.",1,1,0,Twitter Web App,110,Kaduna Nigeria
2023-02-22 14:16:11,EU_SDGN,EU-SDGN,https://twitter.com/EU_SDGN/status/1628398247453634561,"Chairman of the National Peace Committee, General Abdulsalami Abubakar gives opening remark at the 2nd signing of the National Peace Accord for the 2023 Presidential Election

#EU4DemocracyNG
#EU4Democracy
#EUinNigeria 
#NigeriaDecides2023
#2023Election https://t.co/pN2QpsMjmr",0,0,0,Twitter for iPhone,5328,Nigeria
2023-02-22 14:16:07,onlineawale,.,https://twitter.com/onlineawale/status/1628398231938899971,"On the day of election, you're not only representing your interest. You represent your family and those @inecnigeria failed to give PVCs.

I hope we'll make the right decision this time around.

#NigeriaDecides2023",0,0,0,Twitter for Android,1046,"0.000000,0.000000"
2023-02-22 14:15:35,my234Radio,234𝐑𝐚𝐝𝐢𝐨 🌍,https://twitter.com/my234Radio/status/1628398097444270080,"Now Playing on 234Radio, DJ Neptune (@deejayneptune) Ft Focalistic (@Focalistic) - Hustle.

Listen live on https://t.co/CtrpndTCI7

Download 234Radio mobile app on iOS and Android.

Elections have consequences. 
#VoteWisely #Nigeria #NigeriaDecides #NigeriaDecides2023",0,0,0,Radio.co now playing,10947,"UK, USA, South Africa, Nigeria"
2023-02-22 14:15:34,SirPATI,MR PATI 🧘🏿‍♂️,https://twitter.com/SirPATI/status/1628398094306902017,"So far so good
My little help campaign for my candidate #NigeriaDecides2023 has gone well. I've done my part as #OBIDIENTS 
May the heavens helps in our efforts in rebuilding our great nation.
🧘🏿‍♂️
#ObiDatti2023",1,0,0,Twitter for Android,257,
2023-02-22 14:15:18,QueenSo74183666,Queen of the South,https://twitter.com/QueenSo74183666/status/1628398026485121026,"Support Our Troops
#NigeriaDecides2023",0,0,0,Twitter for Android,44,"Federal Capital Territory, Nig"
2023-02-22 14:15:03,AmanaScholars,AMANA SCHOLARS | #RMK2023🔴,https://twitter.com/AmanaScholars/status/1628397965462188036,Support our Security agencies #NigeriaDecides2023,8,3,0,Twitter for Android,418,#RMK2023
2023-02-22 14:14:21,OdisAkpala,ComedianOdis,https://twitter.com/OdisAkpala/status/1628397787011248129,"#NigeriaDecides2023 #VoteNotFight #PVC
Use your PVC, be involved. Vote right. https://t.co/fuvx2jyJhX",0,0,0,Twitter for Android,1,
2023-02-22 14:14:08,DATOCHU,@DiOchu,https://twitter.com/DATOCHU/status/1628397734662221827,"As the main events approaches the Entire security forces declared readiness. #NigeriaDecides2023
Support Our Troops",3,2,1,Twitter Web App,110,Kaduna Nigeria
2023-02-22 14:14:01,Mr_Naycha,I WILL VOTE LP,https://twitter.com/Mr_Naycha/status/1628397704458928130,"The message is very clear now Atiku Abubakar has said it. Go to Nnewi North or Authority FM and collect your PVC as #NigeriaDecides2023. #VoteLabourParty
#VotePeterObiForPresident2023.
#NationalShutdown | Rivers State | Arise TV | Naira Redesign. https://t.co/N5GrQyy11h",6,4,0,Twitter for Android,1889,"Victoria Island, Nigeria"
2023-02-22 14:14:01,kosirejoice17,kosi,https://twitter.com/kosirejoice17/status/1628397702303166464,I want the second frame #NigeriaDecides2023 #Nigeriafufu #51stBudgetSpeech,0,0,0,Twitter for Android,6,
2023-02-22 14:13:46,sage4business,Sage Chelsea (Nnwanyi Nnewi),https://twitter.com/sage4business/status/1628397641385103363,@elonmusk Fellow Nigerians this applies to you. #NigeriaDecides2023 https://t.co/VJN27KW7Z8,0,0,0,Twitter for Android,331,"Here, There, Everywhere"
2023-02-22 14:13:43,jtm428,Tope,https://twitter.com/jtm428/status/1628397628177190913,"Nigerians as election approaches please vote who your mind said you should vote for, don't follow the opinions of crowds because at the end of the day you're going to face the good/bad that comes with the administration. There is nothing like wrong choice #NigeriaDecides2023",0,0,0,Twitter for Android,218,
2023-02-22 14:13:34,MissJeanO,Jean O,https://twitter.com/MissJeanO/status/1628397589484765185,"President Buhari and top political leaders have just arrived to sign a peace accord, promising to hold free and fair elections and to maintain peace all through this election period. #NigeriaDecides2023 https://t.co/tVWnlkUffg",7,2,0,Twitter for iPhone,1891,London - Lagos- Paris
2023-02-22 14:13:17,theflagboii,#NigeriaDecides2023,https://twitter.com/theflagboii/status/1628397520689717250,"COMIC RELIEF 🤭
 #nigeriadecides2023🗳️☑️🇳🇬 • The Final Sensitization. 

Please tag every Nigerian you know to
Come out Feb25 &amp; cast their VOTE.  God Bless Nigeria, God Bless You. 
-
Music Credit: VADO 🙏👑 @KizzDaniel #RTID
-
Shot and edited by @iston_view https://t.co/EGfqXXGq7M",2,2,0,Twitter for Android,41059,Nigeria
2023-02-22 14:12:39,IamMUN2012,SoulHigh,https://twitter.com/IamMUN2012/status/1628397361591472131,"You are Peter and on this Rock we shall rebuild Nigeria 🇳🇬 
#NigeriaDecides2023 #NewNigeria #ObidientMovement",0,0,0,Twitter for Android,212,
2023-02-22 14:12:28,KOKO_TV,KOKO TV Nigeria 🇳🇬,https://twitter.com/KOKO_TV/status/1628397314233475074,"Who are you voting for ?

📽️ Credit: official_shoday | Instagram 

#KOKOTV #votewisely #2023election #BBTitans #NationalShutdown  #NigeriaDecides2023 Asiwaju Bola Ahmed Tinubu • Atiku Abubakar • Peter Obi • Kwankwaso • Supreme Court • Rochas • Authority FM https://t.co/Px24FVDWk7",3,0,0,Twitter for Android,12252,"Lagos State, Nigeria"
2023-02-22 14:12:22,tai_baby,Tai Oyedeji,https://twitter.com/tai_baby/status/1628397287788388353,The man for the job! #PeterObi4President #VoteLabourParty #NigeriaDecides2023 https://t.co/TrOCIfpQXu,1,0,0,Twitter for Android,247,Nigeria
2023-02-22 14:12:19,yunusxonline,ThePolitician BAT/KSM❁,https://twitter.com/yunusxonline/status/1628397277202075649,"Here is another success stories of #CityBoy Development Operations as shared by the beneficiaries. 

This is an indication of good things to come.
#TheFutureIsBAT 

#TinubuIsComing 

#NigeriaDecides2023 https://t.co/bIEhGAuYnx",1,1,0,Twitter for Android,8841,Abuja
2023-02-22 14:12:16,SiirStephen,CelebritySuyaMan😎,https://twitter.com/SiirStephen/status/1628397265273475073,"Which one is ""i want to come and spend election with you"" 🙄
I dey contest ? 

#NigeriaDecides2023 
#Nigeria #gtbank 
#SiirStephenPromotes",28,5,0,Twitter for Android,9803,SiirStephenPromotes
2023-02-22 14:11:57,DATOCHU,@DiOchu,https://twitter.com/DATOCHU/status/1628397185472536578,"#NigeriaDecides2023
 Let's Support Our Troops, for giving their word on security preparedness.",1,1,0,Twitter Web App,110,Kaduna Nigeria
2023-02-22 14:11:41,Tumise,@JemirolaAjayi🇳🇬,https://twitter.com/Tumise/status/1628397115310235648,CityBoy movement helping to train youths from various part of the country in various tech field is an initiative which shows the repositioning of the Youth on the right path to global recognition. #TheFutureIsBAT #NigeriaDecides2023 https://t.co/jHhJtyafYt,1,2,0,Twitter for iPhone,1604,"Abuja, Nigeria"
2023-02-22 14:11:38,OdisAkpala,ComedianOdis,https://twitter.com/OdisAkpala/status/1628397105764093956,Your Vote is your Power #PVC  #VoteNotFight #NigeriaDecides2023 https://t.co/IztyOJdTT0,0,0,0,Twitter for Android,1,
2023-02-22 14:11:33,onelastkaz,🇳🇬🇳🇬🇳🇬KAZ of KazMPIRE👑👑👑,https://twitter.com/onelastkaz/status/1628397082024222726,"Husband to Wife: You don turn me to Driver

Wife to Husband: You don turn me to Cook

#EndSARS #VotePeterObiForPresident2023 #NigeriaDecides2023",1,1,0,Twitter for Android,480,House of KAZ
2023-02-22 14:11:02,FortunateAyoade,Fortune1271,https://twitter.com/FortunateAyoade/status/1628396955486281729,"Participants at the Devops training sponsored by @officialABAT and @KashimSM via the City Boy Movement speak on the journey so far! 

#TinubuShettima2023 #NigeriaDecides2023 https://t.co/2Tcl9ysT5i",2,3,0,Twitter for Android,440,"Lagos, Nigeria"
2023-02-22 14:11:02,Mz_Tosyn,Emerald 💚 هداية,https://twitter.com/Mz_Tosyn/status/1628396952978092034,Testimonials from participants of the city boy tech training for Nigerian youths sponsored by Asiwaju and Shettima #NigeriaDecides2023 #TinubuIsComing https://t.co/a7X3AH8wbG,8,6,0,Twitter for iPhone,29406,
2023-02-22 14:09:59,DATOCHU,@DiOchu,https://twitter.com/DATOCHU/status/1628396688288227328,Collective readiness of the security forces towards the general elections. Let's Support Our Troops as #NigeriaDecides2023,0,0,0,Twitter Web App,110,Kaduna Nigeria
2023-02-22 14:09:45,ken_iloka,Ken Iloka,https://twitter.com/ken_iloka/status/1628396628578127872,It appears that the biggest danger to having a free and fair election in Nigeria is the “independent” body responsible for conducting the elections. All evidence show that INEC is severely compromised and deeply corrupt. Shame. #NigeriaDecides2023 #NigerianElections,9,5,0,Twitter for iPhone,1174,Virtual
